customer_id,name,age,gender,city,state,occupation,income,join_date
C02949,Triya Madan,63,Male,Bidar,Rajasthan,Sales Executive,120941.0,2026-08-14
C02950,Dhriti Babu,33,Female,Nizamabad,Madhya Pradesh,Teacher,109246.0,2023-01-06
C02951,Shravya Pau,34,Female,Coimbatore,Uttar Pradesh,Accountant,139019.0,2026-01-26
C02952,Yashawini Misra,62,Male,Dewas,Meghalaya,Farmer,47698.0,2022-07-27
C02953,Priya Varkey,29,Male,Unnao,Uttarakhand,Government Employee,121076.0,2024-11-14
C02954,Upkaar Contractor,49,Male,Hapur,Kerala,Student,69270.0,2022-07-21
C02955,Xiti Misra,25,Female,Anantapur,Bihar,Student,63043.0,2023-12-07
C02956,Shivansh Srivastava,64,Female,Arrah,Assam,Other,189969.0,2026-04-01
C02957,Jairaj Yohannan,27,Male,Pune,Odisha,Sales Executive,48094.0,2025-03-16
C02958,Tara Suri,28,Male,Srinagar,Odisha,Software Engineer,140808.0,2023-01-05
C02959,Charita Bajaj,32,Female,Lucknow,Uttarakhand,Software Engineer,144843.0,2024-03-26
C02960,Faras Cherian,63,Female,Pimpri-Chinchwad,Tripura,Government Employee,89619.0,2023-12-23
C02961,Eiravati Palla,28,Male,Alwar,Haryana,Government Employee,133108.0,2022-08-08
C02962,Chameli Grover,34,Male,Latur,Nagaland,Student,151646.0,2024-11-09
C02963,Eshana Modi,48,Female,Chandrapur,Goa,Software Engineer,135694.0,2023-07-20
C02964,Vrishti Palan,38,Female,Baranagar,Rajasthan,Teacher,32880.0,2021-10-06
C02965,Vritti Lala,62,Female,Khammam,Mizoram,Student,70838.0,2025-06-19
C02966,Nathan Narang,39,Male,Adoni,Uttarakhand,Student,66306.0,2022-05-02
C02967,Zaid Atwal,59,Female,Howrah,Arunachal Pradesh,Farmer,179238.0,2025-03-26
C02968,Isaac Dhar,52,Female,Bhopal,Tamil Nadu,Teacher,198562.0,2026-04-13
C02969,Neelima Lad,24,Male,Aligarh,Nagaland,Teacher,77561.0,2023-04-26
C02970,Rachana Menon,28,Male,Ahmedabad,West Bengal,Software Engineer,170793.0,2024-02-25
C02971,Suhani Bhatnagar,38,Male,Meerut,Uttarakhand,Teacher,159495.0,2023-04-22
C02972,Netra Salvi,27,Female,Jaipur,Chhattisgarh,Doctor,182587.0,2021-11-14
C02973,Aayush Goyal,65,Female,Bhiwandi,Meghalaya,Student,122992.0,2024-07-18
C02974,Radha Padmanabhan,27,Male,Jamalpur,Sikkim,Accountant,149806.0,2021-12-08
C02975,Varenya Dara,34,Male,Nellore,Haryana,Doctor,111129.0,2022-01-20
C02976,Sneha Vaidya,61,Female,Bhalswa Jahangir Pur,Gujarat,Other,95491.0,2023-09-10
C02977,Rohan Kala,21,Male,Dehri,Punjab,Business Owner,151921.0,2023-11-28
C02978,Manan Sachdeva,65,Female,Ratlam,Madhya Pradesh,Accountant,82552.0,2023-01-29
C02979,Peter Master,31,Female,Mango,Jharkhand,Teacher,63685.0,2022-09-25
C02980,Dipta Char,32,Female,Bihar Sharif,Chhattisgarh,Sales Executive,57180.0,2025-06-15
C02981,Shravya Bajaj,21,Female,Bhimavaram,Arunachal Pradesh,Student,107570.0,2022-02-04
C02982,Zayan Bhandari,22,Male,Aligarh,Arunachal Pradesh,Accountant,40179.0,2026-04-29
C02983,Prisha Pai,31,Male,Mira-Bhayandar,Nagaland,Other,112312.0,2024-11-17
C02984,Riya Chowdhury,51,Male,Panipat,Kerala,Sales Executive,84883.0,2024-05-08
C02985,Ikbal Palla,51,Male,Guna,Uttarakhand,Software Engineer,24558.0,2023-10-02
C02986,Gunbir Kala,57,Female,Darbhanga,Maharashtra,Doctor,157696.0,2024-02-12
C02987,Quincy Baria,53,Male,Siliguri,Bihar,Business Owner,44617.0,2024-05-02
C02988,Balendra Mital,27,Female,Narasaraopet,Uttarakhand,Government Employee,138650.0,2024-11-14
C02989,Pratyush Minhas,52,Female,Fatehpur,Nagaland,Farmer,87460.0,2025-07-04
C02990,Sneha Garde,63,Female,Kishanganj,Madhya Pradesh,Accountant,115496.0,2022-01-12
C02991,Chandani Kaul,50,Male,Medininagar,Uttarakhand,Government Employee,98940.0,2023-04-19
C02992,Qabil Bahri,42,Female,Bijapur,Goa,Teacher,90762.0,2024-10-15
C02993,Kashvi Gulati,64,Male,Panvel,Meghalaya,Business Owner,127562.0,2022-02-10
C02994,Kiaan Mody,35,Male,Lucknow,Arunachal Pradesh,Government Employee,150503.0,2025-06-18
C02995,Kamala Talwar,22,Male,Tadipatri,Manipur,Other,132910.0,2022-10-05
C02996,Aarush Nazareth,44,Male,Fatehpur,Jharkhand,Teacher,70814.0,2026-05-03
C02997,Falak Sen,45,Male,Purnia,Kerala,Accountant,184335.0,2024-07-01
C02998,Warda Deep,64,Female,Ichalkaranji,Odisha,Farmer,65862.0,2023-09-27
C02999,Wakeeta Sandhu,37,Female,Panvel,Jharkhand,Government Employee,122505.0,2023-06-22
C03000,Faraj Dave,58,Female,Tirunelveli,Maharashtra,Accountant,101087.0,2023-04-15
C03001,Om Chahal,33,Male,Haridwar,West Bengal,Other,156335.0,2021-10-30
C03002,Udyati Raghavan,65,Female,Morena,West Bengal,Other,52233.0,2023-01-09
C03003,Zansi Gokhale,48,Female,Guwahati,Haryana,Other,110963.0,2024-05-08
C03004,Ayushman Purohit,39,Male,Alappuzha,Kerala,Software Engineer,150790.0,2023-05-16
C03005,Mugdha Chadha,64,Male,Bettiah,Chhattisgarh,Sales Executive,198499.0,2022-06-22
C03006,Simon Vohra,30,Female,Faridabad,Bihar,Other,166313.0,2021-11-16
C03007,Quincy Raja,63,Male,Gulbarga,Chhattisgarh,Accountant,147618.0,2025-08-22
C03008,Shivansh Date,39,Male,Amravati,Punjab,Accountant,24087.0,2025-01-17
C03009,Nidhi Iyengar,50,Male,Gandhinagar,West Bengal,Doctor,94191.0,2021-11-22
C03010,Nisha Dara,58,Male,Muzaffarnagar,Uttar Pradesh,Software Engineer,148022.0,2023-04-26
C03011,Omya Mohan,40,Male,Indore,Sikkim,Student,112341.0,2024-06-04
C03012,Tamanna Krishnamurthy,63,Male,Bettiah,Nagaland,Software Engineer,85911.0,2023-02-07
C03013,Chaman Kar,29,Female,Shivpuri,Tamil Nadu,Accountant,151594.0,2023-03-11
C03014,Kabir Dhaliwal,63,Male,Guntakal,Karnataka,Teacher,90954.0,2025-07-16
C03015,Peter Doctor,30,Male,Katni,Gujarat,Student,173413.0,2022-10-17
C03016,Umang Parmer,26,Female,Coimbatore,Odisha,Doctor,28424.0,2025-08-29
C03017,Eta Yogi,51,Female,Moradabad,Tamil Nadu,Doctor,197864.0,2026-08-05
C03018,Neel Kurian,61,Female,Nangloi Jat,Mizoram,Student,124625.0,2024-02-06
C03019,Robert Hari,27,Female,Siliguri,Arunachal Pradesh,Accountant,176510.0,2026-05-18
C03020,Reva Vala,40,Male,Jamalpur,Gujarat,Other,134246.0,2025-07-19
C03021,Charan Kumar,64,Female,Jammu,Telangana,Other,56484.0,2023-10-02
C03022,Gautam Madan,64,Male,Bhimavaram,Nagaland,Accountant,55570.0,2022-11-24
C03023,Xiti Khalsa,47,Male,Medininagar,Punjab,Accountant,99952.0,2025-04-24
C03024,Manbir Srivastava,26,Female,Nellore,Mizoram,Other,184710.0,2022-08-09
C03025,David Lall,50,Male,Howrah,Punjab,Student,134528.0,2023-02-17
C03026,Alexander Yohannan,27,Male,Nellore,Goa,Farmer,135841.0,2025-06-13
C03027,Anvi Nadkarni,65,Female,Jalna,Manipur,Farmer,199611.0,2026-06-28
C03028,Edhitha Rattan,43,Female,Bijapur,Madhya Pradesh,Government Employee,132110.0,2026-04-20
C03029,Ekantika Hayre,50,Female,Dindigul,Tripura,Student,140922.0,2025-01-30
C03030,Lakshmi Ravi,22,Male,Kolkata,Goa,Student,43181.0,2026-07-26
C03031,Rachana Wagle,29,Female,Bardhaman,Assam,Doctor,172128.0,2021-12-15
C03032,Ranveer Padmanabhan,53,Female,Karawal Nagar,Mizoram,Business Owner,182762.0,2025-07-09
C03033,Urvashi Bhatnagar,55,Female,Panvel,Mizoram,Software Engineer,122933.0,2025-05-11
C03034,Devansh Singhal,29,Female,Bahraich,Kerala,Software Engineer,141322.0,2026-02-06
C03035,Rishi Bajwa,54,Female,Bidhannagar,Karnataka,Software Engineer,42192.0,2021-12-22
C03036,Eiravati Sahota,24,Female,Lucknow,Nagaland,Teacher,107420.0,2024-03-11
C03037,Mohammed Sur,59,Male,Mehsana,Chhattisgarh,Accountant,168227.0,2021-11-10
C03038,Nitesh Kulkarni,51,Female,Patna,Goa,Software Engineer,51835.0,2025-12-24
C03039,Upma Thakur,58,Male,Panvel,Tripura,Doctor,155335.0,2022-08-06
C03040,Veer Goyal,30,Female,Aurangabad,Meghalaya,Business Owner,78600.0,2025-07-24
C03041,Ishwar Parmar,64,Male,Bally,Himachal Pradesh,Accountant,184689.0,2025-08-20
C03042,Gautam Ramakrishnan,40,Male,Jalgaon,Chhattisgarh,Sales Executive,183489.0,2025-04-13
C03043,Owen Sarma,65,Male,Ozhukarai,Sikkim,Teacher,37600.0,2025-09-28
C03044,Maya Vala,21,Male,Kumbakonam,Punjab,Other,51728.0,2022-09-28
C03045,Alexander Suri,54,Male,Karaikudi,West Bengal,Doctor,73554.0,2022-09-07
C03046,Elijah Luthra,27,Female,Raiganj,Jharkhand,Software Engineer,152593.0,2025-07-28
C03047,Manbir Shukla,49,Female,Chennai,Uttarakhand,Software Engineer,51932.0,2023-02-25
C03048,Maanav Patil,40,Female,Karaikudi,Arunachal Pradesh,Sales Executive,68246.0,2022-11-16
C03049,Nidra Chadha,36,Female,Kottayam,West Bengal,Other,198604.0,2026-05-07
C03050,Gaurang Hayer,49,Male,Jaunpur,Nagaland,Student,58337.0,2024-11-17
C03051,Utkarsh Mangat,61,Male,Haldia,Sikkim,Business Owner,57142.0,2024-07-15
C03052,Ishita Mangal,63,Male,Srinagar,Tripura,Business Owner,154090.0,2021-10-18
C03053,Sanya Gour,65,Male,Karawal Nagar,Bihar,Sales Executive,145951.0,2026-04-17
C03054,Tanmayi Sunder,39,Female,Ramagundam,Rajasthan,Teacher,174340.0,2025-10-04
C03055,Chaitaly Doshi,52,Female,Bidar,Goa,Accountant,122547.0,2023-06-04
C03056,Dipta Lal,45,Male,Akola,Tamil Nadu,Sales Executive,129286.0,2024-04-22
C03057,Yasti Desai,48,Male,Gaya,Uttar Pradesh,Software Engineer,94297.0,2021-10-18
C03058,Isha Chand,50,Male,Karawal Nagar,Nagaland,Other,122086.0,2026-01-24
C03059,Aishani Dhar,21,Female,Ajmer,Rajasthan,Software Engineer,189111.0,2023-11-26
C03060,Nisha Chahal,62,Female,Mathura,Telangana,Software Engineer,112989.0,2022-11-02
C03061,Yoshita Dhar,29,Female,Rajpur Sonarpur,Madhya Pradesh,Sales Executive,92588.0,2025-03-28
C03062,Netra Setty,21,Male,Munger,West Bengal,Government Employee,151239.0,2025-01-06
C03063,Aarnav Oza,53,Male,Bharatpur,Sikkim,Government Employee,157640.0,2022-08-26
C03064,Odika Memon,45,Male,Bathinda,Rajasthan,Business Owner,191945.0,2023-02-04
C03065,Hardik Wadhwa,30,Female,Secunderabad,Goa,Other,108943.0,2023-06-26
C03066,Fariq Shere,50,Male,Bhubaneswar,Sikkim,Accountant,192607.0,2024-09-04
C03067,Abhiram Ray,40,Female,Kulti,Arunachal Pradesh,Teacher,189118.0,2022-07-31
C03068,Zansi Dara,51,Female,Satna,West Bengal,Sales Executive,178817.0,2024-01-07
C03069,Kala Arya,63,Male,Pali,Chhattisgarh,Other,152901.0,2022-06-14
C03070,Harita Kulkarni,63,Female,Kota,Rajasthan,Business Owner,104954.0,2022-03-19
C03071,Atharv Borra,58,Female,Fatehpur,Punjab,Other,181867.0,2023-09-21
C03072,Amruta Khurana,46,Male,Erode,West Bengal,Software Engineer,27738.0,2022-10-22
C03073,Naveen Morar,31,Male,Dhanbad,Tripura,Teacher,194394.0,2023-12-14
C03074,Yashoda Prakash,27,Female,Sirsa,Uttarakhand,Sales Executive,104845.0,2021-10-26
C03075,Ekaraj Bansal,35,Male,Kolkata,Uttar Pradesh,Teacher,65612.0,2022-01-26
C03076,David Hora,45,Female,Yamunanagar,Tamil Nadu,Teacher,36233.0,2022-06-12
C03077,Ati Sachdev,60,Female,Gulbarga,Manipur,Teacher,29808.0,2025-08-11
C03078,Anika Rastogi,25,Female,Vadodara,Chhattisgarh,Government Employee,178999.0,2024-03-06
C03079,Baljiwan Bhalla,61,Male,Pudukkottai,Goa,Business Owner,104189.0,2025-07-28
C03080,Vedant Majumdar,27,Female,Gandhidham,Maharashtra,Student,54921.0,2024-12-13
C03081,Yasti Mani,61,Male,Farrukhabad,Telangana,Doctor,86190.0,2025-11-19
C03082,Dalbir Chana,52,Female,Panvel,West Bengal,Accountant,79112.0,2025-05-02
C03083,Idika Om,33,Male,Rourkela,Tamil Nadu,Student,158550.0,2022-03-01
C03084,Kashish Date,33,Male,Davanagere,Gujarat,Other,26355.0,2023-03-27
C03085,Jagrati Pai,61,Male,Ambattur,Manipur,Doctor,28713.0,2023-07-22
C03086,Mekhala Kumer,29,Male,Vadodara,Kerala,Government Employee,126961.0,2023-04-21
C03087,Guneet Vora,57,Male,Guntakal,Odisha,Government Employee,68576.0,2024-04-16
C03088,Patrick Walia,64,Female,Tirupati,Andhra Pradesh,Doctor,74388.0,2025-02-09
C03089,Jairaj Uppal,57,Female,Belgaum,Gujarat,Farmer,112302.0,2022-07-24
C03090,Karan Biswas,43,Male,Erode,Uttar Pradesh,Teacher,135049.0,2024-03-10
C03091,Abhiram Ratti,48,Female,Muzaffarpur,Goa,Teacher,169199.0,2024-07-26
C03092,Dominic Wagle,26,Male,Bikaner,Tripura,Farmer,98178.0,2021-10-28
C03093,Praneel Datta,27,Male,Sambhal,Tripura,Sales Executive,80443.0,2022-05-10
C03094,Jhalak Balan,24,Female,Raichur,Sikkim,Software Engineer,78725.0,2023-03-03
C03095,Aadhya Shukla,39,Female,Tadepalligudem,Karnataka,Student,113822.0,2025-07-11
C03096,Luke Ramakrishnan,25,Male,Karimnagar,Jharkhand,Accountant,39602.0,2024-08-02
C03097,Lila Dass,55,Male,Udupi,Kerala,Farmer,180234.0,2025-03-14
C03098,Jagrati Khanna,53,Female,Kanpur,Andhra Pradesh,Student,182174.0,2025-10-20
C03099,Yatin Rai,24,Male,Kumbakonam,Rajasthan,Other,143464.0,2023-03-16
C03100,Charan Sawhney,37,Male,Arrah,Bihar,Software Engineer,108616.0,2025-11-16
C03101,Panini Dara,47,Female,Jalandhar,Tamil Nadu,Doctor,107697.0,2023-11-22
C03102,Ijaya Pall,24,Male,Raiganj,Gujarat,Doctor,163415.0,2023-09-23
C03103,Onveer Gulati,42,Male,Muzaffarpur,Meghalaya,Doctor,149382.0,2023-05-10
C03104,Turvi Rastogi,25,Male,Ratlam,Jharkhand,Government Employee,38550.0,2023-09-20
C03105,Fariq Mishra,47,Male,Fatehpur,Odisha,Farmer,145507.0,2023-01-10
C03106,Ekaraj Doctor,29,Female,Navi Mumbai,Goa,Software Engineer,47279.0,2021-10-29
C03107,Urvi Dada,23,Female,Aligarh,Arunachal Pradesh,Farmer,79046.0,2025-11-30
C03108,Nikita Bansal,62,Female,Bhiwani,West Bengal,Student,145198.0,2024-08-19
C03109,Teerth Narasimhan,40,Male,Nagpur,Karnataka,Software Engineer,34511.0,2023-01-10
C03110,Daksh Sankaran,22,Male,Pallavaram,Nagaland,Farmer,179419.0,2024-10-27
C03111,Wahab Nori,45,Male,Nanded,Chhattisgarh,Farmer,146398.0,2021-11-18
C03112,Sai Shetty,24,Female,Kadapa,Mizoram,Student,52830.0,2026-04-30
C03113,Manthan Prabhu,48,Female,Madhyamgram,Bihar,Farmer,56115.0,2025-12-22
C03114,Charvi Banerjee,28,Female,Kumbakonam,Uttar Pradesh,Teacher,181389.0,2022-05-13
C03115,Bhanumati Saha,44,Female,Rampur,Manipur,Doctor,109948.0,2026-03-23
C03116,Baghyawati Choudhry,48,Male,Mirzapur,Chhattisgarh,Doctor,80826.0,2026-03-03
C03117,Chandresh Setty,26,Male,Jalandhar,West Bengal,Doctor,128282.0,2026-05-09
C03118,Yutika Patil,55,Male,Chapra,Manipur,Software Engineer,85515.0,2023-05-14
C03119,Ojas Bedi,24,Male,Nandyal,Arunachal Pradesh,Software Engineer,53217.0,2022-02-23
C03120,Ekavir Sarkar,49,Male,Sambalpur,Manipur,Accountant,31460.0,2026-05-19
C03121,Tanay Naidu,41,Female,Nizamabad,Telangana,Other,191759.0,2022-07-13
C03122,Faras Bains,36,Female,Korba,Kerala,Business Owner,178891.0,2026-08-30
C03123,Vinaya Savant,46,Female,Nashik,Nagaland,Teacher,192121.0,2025-01-21
C03124,Meghana Roy,25,Male,Jalna,Assam,Accountant,162513.0,2025-11-29
C03125,Brinda Wason,34,Female,Chandigarh,Uttarakhand,Government Employee,77746.0,2024-09-12
C03126,Tara Peri,49,Female,Nizamabad,Mizoram,Government Employee,164547.0,2024-10-03
C03127,Bhavani Dar,39,Male,Nellore,Jharkhand,Farmer,90132.0,2023-10-26
C03128,Abeer Dayal,41,Male,Nadiad,Himachal Pradesh,Software Engineer,110868.0,2024-03-29
C03129,Yagnesh Karnik,47,Female,Kochi,Goa,Accountant,40564.0,2022-10-16
C03130,Laksh Srivastava,34,Male,Ahmednagar,Tamil Nadu,Farmer,80433.0,2022-04-29
C03131,Urmi Palan,40,Male,Howrah,West Bengal,Teacher,117619.0,2022-08-09
C03132,Maanas Palla,30,Male,Tenali,Karnataka,Doctor,135416.0,2025-06-02
C03133,Zansi Sankar,62,Female,Dhule,Rajasthan,Teacher,25580.0,2023-07-28
C03134,Nidra Chandra,52,Male,Adoni,Andhra Pradesh,Accountant,92867.0,2021-10-06
C03135,Aarnav Menon,58,Female,Bardhaman,Uttar Pradesh,Accountant,42149.0,2024-01-30
C03136,Janani Dhawan,24,Female,Sambalpur,Bihar,Other,120646.0,2025-07-24
C03137,Michael Deshmukh,52,Male,Ongole,Nagaland,Student,120837.0,2022-03-07
C03138,Dhruv Nadig,49,Male,Chinsurah,Uttar Pradesh,Doctor,73930.0,2021-09-20
C03139,Utkarsh Raman,45,Male,Ongole,Madhya Pradesh,Student,159589.0,2024-03-14
C03140,Nidhi Kara,24,Female,Warangal,Uttarakhand,Software Engineer,161963.0,2023-12-08
C03141,Ladli Jayaraman,43,Male,Katihar,Tripura,Other,108137.0,2022-01-03
C03142,Gagan Ben,37,Male,Ballia,Tamil Nadu,Software Engineer,109376.0,2022-07-18
C03143,Omkaar Bail,60,Female,Ramgarh,Madhya Pradesh,Student,34973.0,2026-08-28
C03144,Yatin Swaminathan,27,Female,Malegaon,Rajasthan,Accountant,160184.0,2026-06-03
C03145,Praneel Sabharwal,50,Female,Phagwara,Himachal Pradesh,Other,168977.0,2023-03-05
C03146,Varsha Narang,54,Female,Nashik,Kerala,Business Owner,119953.0,2023-05-11
C03147,Chaitaly Bobal,50,Male,Nellore,Maharashtra,Business Owner,23980.0,2024-04-03
C03148,Ekta Sarna,38,Female,Vasai-Virar,Mizoram,Teacher,85518.0,2024-10-23
C03149,Gopal Chowdhury,55,Female,Kalyan-Dombivli,Telangana,Government Employee,169705.0,2026-08-28
C03150,Shravya Divan,46,Male,Hapur,Nagaland,Other,91898.0,2025-04-07
C03151,Chandani Mammen,44,Female,Jalna,Tamil Nadu,Accountant,191188.0,2026-03-25
C03152,Dominic Mishra,59,Male,Gandhidham,Gujarat,Teacher,100450.0,2024-04-16
C03153,Yutika Mallick,57,Female,Bhiwandi,Uttar Pradesh,Accountant,66867.0,2023-05-17
C03154,Irya Aggarwal,49,Female,Ongole,Telangana,Software Engineer,135319.0,2025-08-22
C03155,Yasti Kara,21,Female,Nangloi Jat,Jharkhand,Software Engineer,114037.0,2026-01-07
C03156,Nilima Mitter,51,Male,Jabalpur,Gujarat,Student,35357.0,2024-01-10
C03157,Pallavi Nagi,58,Male,Bilaspur,Punjab,Accountant,179993.0,2025-09-20
C03158,Mitali Rout,56,Female,Vasai-Virar,Madhya Pradesh,Teacher,135458.0,2026-03-30
C03159,Manya Rajan,32,Female,Saharanpur,Bihar,Accountant,88037.0,2026-04-22
C03160,Chaaya Yohannan,52,Male,Nangloi Jat,Sikkim,Doctor,185239.0,2023-09-07
C03161,Darsh Sodhi,32,Male,Gulbarga,Madhya Pradesh,Other,191960.0,2026-01-21
C03162,Darpan Mukherjee,24,Male,Faridabad,Rajasthan,Teacher,191599.0,2025-10-18
C03163,Ojasvi Gill,23,Male,Adoni,Chhattisgarh,Farmer,135424.0,2025-04-08
C03164,Tripti Dara,58,Female,Kottayam,Jharkhand,Software Engineer,165072.0,2023-09-02
C03165,Yash Subramaniam,35,Male,Eluru,Chhattisgarh,Accountant,87487.0,2022-03-09
C03166,Atharv Krishna,22,Female,Alappuzha,Haryana,Farmer,31726.0,2023-11-25
C03167,Zashil Reddy,59,Male,Chandigarh,Chhattisgarh,Government Employee,48616.0,2021-09-29
C03168,Gayathri Chawla,25,Female,Bhind,Haryana,Teacher,153964.0,2023-01-11
C03169,Leena Sarin,25,Male,Amravati,West Bengal,Doctor,105403.0,2025-02-03
C03170,Widisha Dhaliwal,57,Female,Bhatpara,Andhra Pradesh,Student,38715.0,2024-07-14
C03171,Wridesh Sankaran,62,Female,Sikar,Assam,Accountant,57507.0,2023-09-12
C03172,Mitesh Buch,22,Female,Shivpuri,Gujarat,Other,114447.0,2026-02-08
C03173,Isha Choudhary,42,Female,Chapra,West Bengal,Government Employee,143387.0,2026-08-15
C03174,Simon Mahal,39,Male,Rajkot,Uttar Pradesh,Business Owner,116548.0,2023-11-15
C03175,Logan Peri,23,Female,Gurgaon,Nagaland,Business Owner,174986.0,2024-02-13
C03176,Ekapad Joshi,22,Male,Dhule,Assam,Other,75438.0,2022-08-31
C03177,Raagini Setty,41,Female,Sikar,Tamil Nadu,Doctor,119310.0,2024-10-27
C03178,Fiyaz Dalal,58,Male,Shimoga,Manipur,Business Owner,119900.0,2023-07-08
C03179,Jason Peri,62,Male,Tinsukia,Gujarat,Teacher,78872.0,2022-03-08
C03180,Chavvi Master,57,Female,Mathura,Manipur,Farmer,51782.0,2025-06-15
C03181,Kashvi Bhasin,54,Male,Malegaon,Nagaland,Other,143818.0,2022-03-10
C03182,Daksh Bahl,63,Female,Jalandhar,Manipur,Government Employee,90564.0,2021-11-18
C03183,Leena Zachariah,33,Female,Bokaro,Uttar Pradesh,Doctor,106162.0,2023-04-05
C03184,Triveni Prasad,36,Female,Gurgaon,Rajasthan,Doctor,139490.0,2022-07-15
C03185,Sneha Sibal,41,Male,Kottayam,Kerala,Doctor,136656.0,2023-08-14
C03186,Yashodhara Shroff,47,Female,Barasat,Himachal Pradesh,Teacher,112270.0,2024-08-27
C03187,Fariq Wable,56,Male,Jaipur,West Bengal,Government Employee,191266.0,2023-05-03
C03188,Harshil Sur,51,Male,Gurgaon,Tamil Nadu,Sales Executive,129799.0,2023-10-10
C03189,Gavin Srinivasan,35,Male,Pimpri-Chinchwad,Manipur,Farmer,84210.0,2026-01-05
C03190,Aashi Dugar,47,Male,Sri Ganganagar,Maharashtra,Other,88230.0,2022-01-26
C03191,Rachita Kala,39,Female,Bharatpur,Maharashtra,Government Employee,50923.0,2021-09-24
C03192,Balveer Dhar,26,Female,Naihati,Jharkhand,Student,152389.0,2022-07-03
C03193,Jagdish Sundaram,30,Female,Visakhapatnam,Sikkim,Doctor,67163.0,2022-10-25
C03194,Sathvik Natt,50,Male,Nagercoil,Telangana,Business Owner,51664.0,2023-12-16
C03195,Wahab Uppal,47,Female,Anantapuram,Punjab,Farmer,143171.0,2022-01-23
C03196,Ladli Chada,27,Male,Bahraich,Maharashtra,Software Engineer,133094.0,2022-09-30
C03197,Hema Dutt,22,Male,Ulhasnagar,Tripura,Teacher,54702.0,2022-07-15
C03198,Fitan Chatterjee,53,Female,Ujjain,Chhattisgarh,Student,112895.0,2025-03-28
C03199,Ekiya Keer,29,Female,Nashik,Madhya Pradesh,Farmer,83290.0,2024-09-23
C03200,Ati Cheema,39,Male,Chittoor,Madhya Pradesh,Government Employee,108248.0,2025-12-21
C03201,Darika Venkataraman,58,Male,Chinsurah,Haryana,Software Engineer,39333.0,2021-10-05
C03202,Nandini Anne,43,Female,Sikar,Arunachal Pradesh,Student,185368.0,2025-11-07
C03203,Vihaan Bansal,49,Female,Shahjahanpur,Tripura,Accountant,145070.0,2021-10-18
C03204,Bachittar Saraf,65,Male,Purnia,Punjab,Business Owner,174549.0,2022-03-28
C03205,Warjas Ganesan,53,Male,Kochi,Himachal Pradesh,Business Owner,22040.0,2024-12-20
C03206,Ikbal Boase,58,Female,Ghaziabad,Rajasthan,Sales Executive,119450.0,2025-07-17
C03207,Devansh Bandi,41,Female,Khora ,Manipur,Business Owner,153344.0,2024-02-10
C03208,Ekalinga Parmer,58,Female,Serampore,Bihar,Teacher,80886.0,2022-08-27
C03209,Farhan Lala,40,Female,Delhi,Uttar Pradesh,Government Employee,32658.0,2023-08-07
C03210,Jagdish Saran,57,Female,Sambhal,Arunachal Pradesh,Accountant,104620.0,2024-05-04
C03211,Yatan Kaul,45,Female,Sambalpur,Madhya Pradesh,Business Owner,57538.0,2023-05-09
C03212,Chanchal Murty,23,Male,Korba,Bihar,Student,156088.0,2024-02-12
C03213,Aadi Khosla,38,Female,Sri Ganganagar,Odisha,Teacher,111054.0,2022-05-11
C03214,Omisha Merchant,39,Male,Avadi,Assam,Teacher,95456.0,2025-01-07
C03215,Leena Nadig,38,Female,Kurnool,Jharkhand,Sales Executive,78624.0,2025-11-20
C03216,Timothy Lanka,31,Female,Faridabad,Telangana,Accountant,178903.0,2025-07-07
C03217,Kai Sridhar,27,Male,Miryalaguda,Sikkim,Accountant,56963.0,2024-09-14
C03218,Laban Kumer,27,Male,Vellore,Odisha,Farmer,153352.0,2025-10-22
C03219,Meera Rai,31,Male,Siwan,West Bengal,Other,30418.0,2025-08-31
C03220,Mahika Varty,55,Male,Pimpri-Chinchwad,Karnataka,Software Engineer,148022.0,2025-06-10
C03221,Harshil Ganesh,22,Female,Ulhasnagar,Himachal Pradesh,Doctor,93882.0,2022-10-02
C03222,Adya Mital,57,Female,Anantapuram,Arunachal Pradesh,Sales Executive,156549.0,2023-06-18
C03223,Omkaar Modi,29,Female,Rampur,Telangana,Accountant,48734.0,2023-06-06
C03224,Girindra Garg,28,Female,Meerut,Arunachal Pradesh,Student,149303.0,2025-11-17
C03225,Saumya Mallick,37,Male,Saharsa,Bihar,Business Owner,92994.0,2026-06-20
C03226,Chakrika Bhatti,63,Male,Orai,Goa,Government Employee,40726.0,2023-10-13
C03227,Anirudh Anne,35,Male,Imphal,Manipur,Government Employee,61085.0,2025-01-25
C03228,Dhruv Chawla,53,Female,Jalgaon,Kerala,Accountant,138872.0,2023-05-17
C03229,Hritik Devan,61,Male,Dharmavaram,Jharkhand,Government Employee,30055.0,2021-12-26
C03230,Girindra Kohli,48,Male,Uluberia,Uttarakhand,Farmer,103237.0,2026-01-03
C03231,Tarak Pandya,33,Male,Jehanabad,Arunachal Pradesh,Software Engineer,84464.0,2026-07-18
C03232,Anita Chakraborty,29,Female,Malda,Odisha,Doctor,196514.0,2024-04-20
C03233,Charan Mall,33,Female,Kozhikode,Mizoram,Sales Executive,59697.0,2025-03-06
C03234,Ladli Mahajan,52,Male,Srikakulam,Kerala,Sales Executive,94081.0,2023-06-10
C03235,Kevin Bansal,29,Male,Tadepalligudem,Uttarakhand,Teacher,155346.0,2025-07-22
C03236,Max Vaidya,34,Male,Siliguri,Manipur,Student,37632.0,2023-10-29
